word,machine,human,label
cherish,kauna,kauna,positive
porcupine,alade,alade,negative
eased,saukake,saukake,positive
unmatched,wanda bai dace ba,wanda bai dace ba,positive
restriction,ƙuntatawa,ƙuntatawa,negative
darkened,duhu,duhuntawa,negative
reinforcement,ƙarfafawa,ƙarfafawa,positive
asunder,rabu,rabu,negative
sanctification,,abinda yake daukaka mutum,positive
conflicting,mai karo da juna,mai karo da juna,negative
cruelly,mugunta,mugunta,negative
fictional,almara,almara,negative
head-aches,ciwon kai,ciwon kai,negative
frisky,frisky,mai son wasa,positive
sentimental,m,son rai,positive
nettlesome,mai amfani,mai tsokana,negative
unrelentingly,ba tare da jinkiri ba,ba tare da jinkiri ba,negative
prize,kyauta,kyauta,positive
juddering,yin hukunci,yin hukunci,negative
fail,kasa,kasa,negative
remorseful,mai nadama,mai nadama,negative
sonata,sonata,kayan kida,positive
influence,tasiri,tasiri,positive
disobedience,rashin biyayya,rashin biyayya,negative
lawsuit,kara,kara,negative
fits,yayi daidai,yayi daidai,negative
harshly,a tsawace,a tsawace,negative
posturing,aikawa,aikawa,negative
woe,kaito,kaito,negative
prefers,ya fi so,ya fi so,positive
confound,rikice,rikici,negative
perceive,gane,gane,positive
cancelling,sakewa,sakewa,negative
calamity,masifa,masifa,negative
vengefulness,ramawa,ramawa,negative
stereotypically,stereotypically,tsari,negative
logical,ma'ana,ma'ana,positive
vexingly,cikin damuwa,cikin damuwa,negative
evict,korar,korar,negative
collectively,tare,tare,positive
educate,ilimantar,ilimantar,positive
agreed,yarda,yarda,positive
oddities,oddities,abubuwa na daban,negative
failure,rashin cin nasara,rashin cin nasara,negative
advantageously,amfani,mai amfani,positive
envies,hassada,yana hassada,negative
mournful,mai baƙin ciki,mai baƙin ciki,negative
overturn,kifar da ita,kifarwa,negative
tenant,mai haya,mai haya,positive
sobering,mai da hankali,yin shashsheka,positive
glorious,daukaka,daukaka,positive
degrade,kaskantar,kaskantar,negative
disconcertingly,disconcertingly,a halin uzzurawa,negative
truthfully,gaskiya,gaskiya,positive
loyalty,biyayya,biyayya,positive
disposal,zubar,zubar,negative
capriciously,duwawu,duwawu,negative
unproved,ba a tabbatar ba,ba a tabbatar ba,negative
football,kwallon kafa,kwallon kafa,positive
misguidance,bata,rashin jan gora,negative
undocumented,ba a rubuta shi ba,ba a rubuta shi ba,negative
digress,digress,rashin muhimmanci,negative
solvency,solvency,biyan haraji,positive
spat,tofa,tofa,negative
engage,shiga,shiga,positive
acerbic,acerbic,mai tunzurzwa,negative
kind,irin,kirki,positive
redundant,ba tare da aiki ba,ba tare da aiki ba,negative
numbness,numbness,rashin ji a jiki,negative
accommodation,masauki,masauki,positive
degenerate,degenerate,raguwa,negative
reprehensibly,abin zargi,abin zargi,negative
elatedly,cikin farin ciki,cikin farin ciki,positive
fortunately,akayi sa'a,cikin sa'a,positive
superfluous,nafila,nafila,negative
dirtier,datti,mai datti Kwarai,negative
fighting,fada,fada,negative
neat,m,kyau,positive
solution,bayani,mafita,positive
explorations,bincike,bincike,positive
felonies,felonies,mayan laifuka,negative
adverse,illa,illa,negative
grievance,damuwa,damuwa,negative
famed,sananne,sananne,positive
outperforms,mafi kyau,fiye da yadda  ake yi,positive
bombed,bam,bam,negative
adversity,masifa,masifa,negative
instigation,zuga,zuga,negative
rightful,mai gaskiya,mai gaskiya,positive
easy-to-use,mai sauƙin amfani,mai sauƙin amfani,positive
extraneous,na waje,na waje,negative
virulently,virulently,guba,negative
temptingly,mai jarabawa,mai jarabawa,positive
maturity,balaga,balaga,positive
unquestioned,babu tambaya,babu tambaya,positive
abducted,sace,sace,negative
unfaithfully,rashin aminci,rashin aminci,negative
emulate,yi koyi,yi koyi,positive
diseased,mai ciwo,mai cutarwa,negative
misdirection,bata gari,bata gari,negative
miscarriage,zubar da ciki,barin ciki,negative
silent,shiru,shiru,positive
effusion,zubar ruwa,zubar ruwa,positive
debilitating,mai kasala,mai kasala,negative
scenic,wasan kwaikwayo,wasan kwaikwayo,positive
affability,amintacce,amintacce,positive
outsider,bare,bare,negative
forbidden,haramun,haramun,negative
merciful,mai jinƙai,mai jinƙai,positive
vent,iska,iska,negative
compactly,karami,karami,positive
daunting,ban tsoro,ban tsoro,negative
duet,duet,gasar waka ta mutum biyu,positive
sink,nutse,nutse,negative
overtaken,wucewa,wucewa,positive
attractiveness,sha'awa,sha'awa,positive
exonerating,onearfafawa,zugugutawa,positive
swindle,zamba,zamba,negative
preferring,fifikon,fifikon,positive
casket,akwati,akwatin gawa,negative
embarrassment,kunya,kunya,negative
distraught,damuwa,damuwa,negative
mockery,izgili,izgili,negative
habitat,mazauni,mazauni,positive
gladness,murna,murna,positive
professor,farfesa,shehun malamin boko,positive
surround,kewaye,kewaye,negative
orc,orc,botorami,negative
grisly,cike da annashuwa,cike da annashuwa,negative
madden,mahaukaci,mahaukaci,negative
honorable,mai daraja,mai daraja,positive
glitch,glitch,matsala,negative
unwavering,kasawa,kasawa,positive
poisoned,guba,guba,negative
extravagance,almubazzaranci,almubazzaranci,negative
esthetic,na roba,mai dadin dandano,positive
draining,draining,yin magudana,negative
inadmissible,mara yarda,mara yarda,negative
backbite,kashin baya,gulma,negative
charisma,kwarjini,kwarjini,positive
pandemonium,annoba,annoba,negative
fracture,karaya,karaya,negative
unequivocally,ba shakka,ba shakka,positive
repugn,repugn,abin kayamata,negative
disappointment,jin cizon yatsa,jin cizon yatsa,negative
reclamation,sakewa,sakewa,positive
nauseatingly,jiri,jiri,negative
fool,wawa,wawa,negative
beer,giya,giya,positive
brazenly,da wauta,da wauta,negative
terrorize,firgita,firgita,negative
creepy,mai ban tsoro,mai ban tsoro,negative
desultory,zalinci,zalinci,negative
unique,na musamman,na musamman,positive
mirage,ƙyau,ƙyau,negative
irritability,rashin tausayi,rashin tausayi,negative
coronation,nadin sarauta,nadin sarauta,positive
precipitate,zuga,zuga,negative
tenable,iyawa,iyawa,positive
schizophrenia,schizophrenia,tabin hankali,negative
yearning,buri,buri,negative
herbal,ganye,na ganyayyaki da saiwowi,positive
gutless,gutless,rashin karfin guiwa,negative
foolproof,wawa,wawa,positive
deceptive,yaudara,yaudara,negative
renunciation,sakewa,sakewa,negative
defer,a jinkirta,jinkirta,negative
pristine,mara kyau,mara kyau,positive
spade,fadi,fadi,negative
discombobulate,discombobulate,mara mai da hankali,negative
conserve,kiyayewa,kiyayewa,positive
pessimist,mai hangen nesa,mai hangen nesa,negative
missionary,mishan,yan yada addini,positive
retreated,ja da baya,ja da baya,negative
triumphal,cin nasara,cin nasara,positive
forlorn,rashin nasara,rashin nasara,negative
prick,abin wasa,abin wasa,negative
condemns,la'anta,yana La'antar,negative
funnily,funnily,cikin barkwanci,negative
frighteningly,a tsorace,a tsorace,negative
skeptics,masu shakka,masu shakka,negative
ruts,ruts,ya zama jiki,negative
breathtakingly,mai daukar hankali,mai daukar hankali,positive
victim,wanda aka azabtar,wanda wani abu ya fada kansa,negative
astronaut,dan sama jannati,dan sama jannati,positive
friction,gogayya,gogayya,negative
despoiler,ɓarnata,ɓarnata,negative
observant,mai lura,mai lura,positive
stupidly,wawanci,wawanci,negative
hack,hack,kutse,negative
overzealously,yawan kishi,yawan kishi,negative
lawyer,lauya,lauya,negative
noxious,m,mai cutarwa,negative
unpretentious,mara ma'ana,mara ma'ana,positive
bureaucrat,ma'aikaci,ma'aikaci,negative
cheerless,mara gaisuwa,mara fara'a,negative
fastest-growing,mafi sauri-girma,saurin girma,positive
arcane,arcane,wanda ba fayyatacce ba,negative
inexorably,wanda ba zai yiwu ba,wanda ba zai yiwu ba,negative
cheesecake,cuku,cukui,negative
strangle,makale,makale,negative
paltry,maras kyau,maras kyau,negative
outrageousness,wuce gona da iri,wuce gona da iri,negative
grouse,grouse,yin korafi a fusace,negative
sloww,jinkirin,jinkirin,negative
detritus,detritus,shara,negative
merriness,merriness,farin ciki,positive
undamaged,mara lalacewa,mara lalacewa,positive
adamantly,tsayayye,tsayayye,negative
unbelievable,kafiri,wanda ba a yi imani da shi ba,negative
doom,halaka,halaka,negative
humorist,mai barkwanci,mai barkwanci,positive
reverend,girmama,girmama,positive
grapple,damtse,damtse,negative
scumbag,scumbag,abin kyamata,negative
harassment,tursasawa,tursasawa,negative
pertinaciously,akasi,mai amfani,negative
confiscate,kwace,kwace,negative
belittle,raini,raini,negative
liberation,'yanci,'yanci,positive
inestimably,inestimably,wuyar kayyadewa,positive
overwhelm,cika,cika,negative
heartbreaking,ajiyar zuciya,karayar zuciya,negative
obsessed,damu,damu,positive
gluttony,cin abinci,cin abinci,negative
depressing,depressing,mai tawayarwa,negative
untitled,ba a sa masa suna,mara suna,negative
exorbitantly,da ƙari,da ƙari,negative
wealthy,masu arziki,masu arziki,positive
sagging,sagging,yin kasa,negative
appallingly,mamaki,mamaki,negative
balm,balm,man zafi na fata,negative
screwed-up,dunƙule-up,yin kuskure,negative
seclusion,warewa,warewa,negative
costly,m,mai farashi,negative
unhappy,rashin farin ciki,rashin farin ciki,negative
contradictory,musu,musu,negative
god-given,allah-ya bashi,baiwar Allah,positive
booming,booming,yalwata,positive
bonus,kari,kari,positive
spoil,ganima,lalata,negative
foresight,hangen nesa,hangen nesa,positive
lash,lash,bulala,negative
peculiarly,peculiarly,na daban,negative
completely,gaba daya,gaba daya,positive
immorally,rashin da'a,rashin da'a,negative
predominant,rinjaye,mai rinjaye,positive
undisputable,ba gardama,mara gardama,positive
ill-defined,mara kyau,mara kyau,negative
banned,dakatar,dakatar,negative
tragic,mai ban tausayi,mai ban tausayi,negative
superior,m,mai girma,positive
excuse,uziri,uziri,negative
legibility,halacci,halacci,positive
opaque,opaque,dishi-dishi,negative
indignity,rashin mutunci,rashin mutunci,negative
nauseous,tashin zuciya,tashin zuciya,negative
undignified,rashin daraja,rashin daraja,negative
threatening,barazanar,barazanar,negative
fearfully,da tsoro,da tsoro,negative
clerical,malami,malami,positive
bath,wanka,wanka,positive
divergent,bambanta,bambanta,negative
properly,yadda ya kamata,yadda ya kamata,positive
punctuality,akan lokaci,akan lokaci,positive
downhill,gangarowa,gangarowa,negative
unassuming,rashin girman kai,rashin girman kai,positive
squabbling,jayayya,jayayya,negative
climax,ƙarshe,ƙarshe,positive
exhilaration,farin ciki,farin ciki,positive
strikes,buga,buga,negative
persevere,ka dage,ka dage,positive
disturb,damemu,damu,negative
far-fetched,nisa-debo,ba wani abu,negative
remarkable,na ƙwarai,na ƙwarai,positive
heck,heck,nuna mamaki,negative
smoothest,mafi kyau,mafi kyau,positive
enjoin,umarni,umarni,negative
hissed,kuwwa,tsaki,negative
casualty,wanda ya jikkata,wanda ya jikkata,negative
grated,grated,markada,negative
productively,mai amfani,mai amfani,positive
disagree,ban yarda ba,rashin yarda,negative
aggravates,tsanantawa,yana tsanantawa,negative
peeve,peeve,cusgunawa,negative
greed,kwadayi,hadama,negative
martingale,martingale,linzamin doki,negative
expletive,m,rantsuwa,negative
reconsideration,sake tunani,sake tunani,positive
excites,zumudi,zumudi,positive
vulgarity,alfasha,alfasha,negative
slaves,bayi,bayi,negative
darling,masoyi,masoyi,positive
sincere,mai gaskiya,mai gaskiya,positive
sanctity,tsarkakewa,tsarkakewa,positive
drained,drained,jikewa,negative
haha,haha,haha,positive
screwy,mai hankali,mai hankali,negative
feces,najasa,najasa,negative
rogue,dan damfara,dan damfara,negative
proudly,alfahari,alfahari,positive
promoted,ciyar,ciyar,positive
useless,mara amfani,mara amfani,negative
competency,iyawa,iyawa,positive
rabies,rabies,cutar cizon kare,negative
backed,goyon baya,goyon baya,positive
monstrous,dodo,dodo,negative
muss,muss,batawa,negative
irons,baƙin ƙarfe,karafa,negative
misplaced,inda bai dace ba,bata,negative
fatigued,gajiya,gajiya,negative
avert,kau da kai,kau da kai,negative
flea,ƙuma,ƙuma,negative
mundane,mundane,abu na yau da gobe,negative
uncomfortably,ba dadi,mara dadi,negative
acquits,basarwa,basarwa,positive
sidetracked,karkace,karkace,negative
sentinel,mai aikawa,mai aikawa,positive
dissembler,mai rarrabawa,mai rarrabawa,negative
gall,gall,annashuwa,negative
mawkishly,mawkishly,raunin zuciya,negative
inapplicable,wanda ba zai yiwu ba,wanda ba zai yiwu ba,negative
inconvenience,damuwa,damuwa,negative
dear,masoyi,masoyi,positive
skimpy,skimpy,gajere,negative
loser,mai hasara,mai hasara,negative
spectacle,kallo,kallo,negative
blasted,ƙararrawa,ƙararrawa,negative
unquestionably,babu shakka,babu shakka,positive
elders,dattawa,dattawa,positive
crisp,kintsattse,kintsattse,positive
reason,dalili,dalili,positive
self-humiliation,kaskantar da kai,kaskantar da kai,negative
disrespectful,rashin ladabi,rashin ladabi,negative
rig,rig,magudi,negative
overpaid,ƙarin biya,aringizo,negative
discretionary,m,mai taka tsantsan,positive
manufacturer,masana'anta,masana'anta,positive
bastard,dan iska,dan iska,negative
ploy,makirci,makirci,negative
dabbling,dabbling,shiga a dama da kai,negative
inoperative,rashin aiki,rashin aiki,negative
intrigues,makirci,makirci,positive
incompatibility,rashin daidaituwa,rashin daidaituwa,negative
offended,yi fushi,yi fushi,negative
tolerate,yi haƙuri,yi haƙuri,negative
snicker,snicker,na dariya,positive
outdone,wucewa,wucewa,positive
rehabilitation,gyarawa,gyarawa,positive
avenge,rama,rama,negative
staggering,mamaki,mamaki,negative
quote,faɗi,faɗi,positive
lavishly,lavishly,mai yalwa,positive
expansive,fadada,fadada,positive
hells,jahannama,jahannama,negative
obscurity,duhu,duhu,negative
dissenting,sabanin ra'ayi,sabanin ra'ayi,negative
aweful,mai ban tsoro,mai ban tsoro,negative
bothering,damuwa,damuwa,negative
excitedness,farin ciki,farin ciki,positive
pilot,matukin jirgi,matukin jirgi,positive
gabble,gabble,zance mara ma'ana,negative
bumpping,dunƙulewa,dunƙulewa,negative
domineering,mulkin mallaka,mulkin mallaka,negative
dogged,kare,nokewa,positive
surpass,wuce,wuce,positive
disapointing,rarrabuwa,ba da kunya,negative
anti-proliferation,anti-yaduwa,anti-yaduwa,negative
tenuous,tenuous,mai matukar rauni,negative
sobriety,sobriety,buguwa,positive
dictionary,kamus,kamus,positive
lighthouse,hasumiya,hasumiya,positive
rapt,fyaɗe,maida hankali,positive
daunt,daunt,sanya fushi,negative
abscond,ɓoye,ɓoye,negative
insufferably,ba a iya shanyewa,ba a iya shanyewa,negative
acid,acid,guba,negative
unpleasantries,rashin dadi,rashin dadi,negative
unforgiving,gafartawa,ba yafiya,negative
learn,koyi,koyi,positive
pose,matsayi,matsayi,negative
disorient,rikicewa,rikicewa,negative
impaired,naƙasa,naƙasa,negative
artiste,mawaƙi,mawaƙi,positive
creaks,creaks,yana yin rauni,negative
hopeful,m,mai fatan,positive
wits,wits,kaifin basira,positive
effusively,cikakke,cikakke,positive
recoup,farfadowa,farfadowa,positive
untenable,wanda ba zai yiwu ba,wanda ba zai yiwu ba,negative
fiction,almara,almara,negative
monument,abin tunawa,abin tunawa,positive
predatory,mai farauta,mai farauta,negative
thrills,burgewa,yana burgewa,positive
nauseates,jiri,jiri,negative
discordant,mai sabani,mai sabani,negative
lawlessness,rashin bin doka,rashin bin doka,negative
fleet,rundunar jiragen ruwa,rundunar jiragen ruwa,positive
pleasing,m,mai dadi,positive
countess,ƙima,ƙima,positive
dickhead,dickhead,banza,negative
stimulated,kara kuzari,kara kuzari,positive
indiscriminately,ba tare da nuna bambanci ba,ba tare da nuna bambanci ba,negative
purist,purist,tsarkaka,positive
substantive,mahimmanci,mahimmanci,positive
low-price,low-price,mai arha,positive
misstatement,ɓacin hankali,ɓacin hankali,negative
fissures,ɓarkewa,ɓarkewa,negative
vouchsafe,bawsafe,bawa mutum dama,positive
shimmy,shimmy,jijjiga,negative
corrosive,lalatattu,lalatattu,negative
imprecate,imprecate,tsinuwa,negative
corporal,kofur,kofur,negative
slogging,,yin hidima,negative
special,na musamman,na musamman,positive
languid,lafin,lafin,negative
culinary,dafuwa,na girki,positive
assuage,assuage,gamsuwa,positive
scandals,abin kunya,abin kunya,negative
injustices,rashin adalci,rashin adalci,negative
discovery,ganowa,ganowa,positive
gallantry,gallantry,cikin karsashi,positive
godly,mai ibada,mai ibada,positive
slow,a hankali,a hankali,negative
adroit,adroit,ta dama,positive
contempt,raini,raini,negative
enliven,rayayyu,rayayyu,positive
despondent,yanke ƙauna,yanke ƙauna,negative
adulterate,zina,zina,negative
forward,gaba,gaba,positive
magnet,maganadisu,maganadisu,positive
titillate,titillate,sanya  tausayi,positive
guillotine,guillotine,abin sare kai,negative
grinding,nika,nika,negative
disturbingly,damuwa,damuwa,negative
treason,cin amana,cin amana,negative
wrinkle,alagammana,tattarewa,negative
disapprobation,rashin yarda,rashin yarda,negative
resentful,jin haushi,jin haushi,negative
negative,korau,korau,negative
overpriced,farashi mai tsada,farashi mai tsada,negative
debauch,debauch,lalata,negative
tard,tard,latti,negative
barbarism,dabbanci,dabbanci,negative
uphill,tudu,tudu,negative
believing,imani,imani,positive
impart,ba da,ba da,positive
confuses,rudewa,ya rude,negative
ache,ciwo,ciwo,negative
tease,zolayar,zolayar,negative
shady,inuwa,inuwa,negative
absolute,cikakke,cikakke,positive
unworthy,bai cancanta ba,wanda bai cancanta ba,negative
wreck,lalacewa,lalacewa,negative
